StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MTurkID,humanLike_bot_1,timer_humanLike_bot_First Click,timer_humanLike_bot_Last Click,timer_humanLike_bot_Page Submit,timer_humanLike_bot_Click Count,feeling_bot_1,timer_feeling_bot_First Click,timer_feeling_bot_Last Click,timer_feeling_bot_Page Submit,timer_feeling_bot_Click Count,trust_bot_1,timer_trust_bot_First Click,timer_trust_bot_Last Click,timer_trust_bot_Page Submit,timer_trust_bot_Click Count,pleasant_bot_1,timer_pleasant_bot_First Click,timer_pleasant_bot_Last Click,timer_pleasant_bot_Page Submit,timer_pleasant_bot_Click Count,attention_bot_1,timer_attention_bot_First Click,timer_attention_bot_Last Click,timer_attention_bot_Page Submit,timer_attention_bot_Click Count,familiarity_bot,timer_familiarity_bo_First Click,timer_familiarity_bo_Last Click,timer_familiarity_bo_Page Submit,timer_familiarity_bo_Click Count,humanLike_metal_1,timer_humanLike_met_First Click,timer_humanLike_met_Last Click,timer_humanLike_met_Page Submit,timer_humanLike_met_Click Count,feeling_metal_1,timer_feeling_met_First Click,timer_feeling_met_Last Click,timer_feeling_met_Page Submit,timer_feeling_met_Click Count,trust_metal_1,timer_trust_met_First Click,timer_trust_met_Last Click,timer_trust_met_Page Submit,timer_trust_met_Click Count,pleasant_metal_1,timer_pleasant_met_First Click,timer_pleasant_met_Last Click,timer_pleasant_met_Page Submit,timer_pleasant_met_Click Count,familiarity_metal,timer_familiarity_mt_First Click,timer_familiarity_mt_Last Click,timer_familiarity_mt_Page Submit,timer_familiarity_mt_Click Count,humanLike_toon_1,timer_humanLike_tn_First Click,timer_humanLike_tn_Last Click,timer_humanLike_tn_Page Submit,timer_humanLike_tn_Click Count,feeling_toon_1,timer_feeling_tn_First Click,timer_feeling_tn_Last Click,timer_feeling_tn_Page Submit,timer_feeling_tn_Click Count,trust_toon_1,timer_trust_tn_First Click,timer_trust_tn_Last Click,timer_trust_tn_Page Submit,timer_trust_tn_Click Count,pleasant_toon_1,timer_pleasant_tn_First Click,timer_pleasant_tn_Last Click,timer_pleasant_tn_Page Submit,timer_pleasant_tn_Click Count,familiarity_toon,timer_familiarity_tn_First Click,timer_familiarity_tn_Last Click,timer_familiarity_tn_Page Submit,timer_familiarity_tn_Click Count,humanLike_uncanny_1,timer_humanLike_uc_First Click,timer_humanLike_uc_Last Click,timer_humanLike_uc_Page Submit,timer_humanLike_uc_Click Count,feeling_uncanny_1,timer_feeling_uc_First Click,timer_feeling_uc_Last Click,timer_feeling_uc_Page Submit,timer_feeling_uc_Click Count,trust_uncanny_1,timer_trust_uc_First Click,timer_trust_uc_Last Click,timer_trust_uc_Page Submit,timer_trust_uc_Click Count,pleasant_uncanny_1,timer_pleasant_uc_First Click,timer_pleasant_uc_Last Click,timer_pleasant_uc_Page Submit,timer_pleasant_uc_Click Count,attention_uc_1,timer_attention_uc_First Click,timer_attention_uc_Last Click,timer_attention_uc_Page Submit,timer_attention_uc_Click Count,familiarity_uncanny,timer_familiarity_uc_First Click,timer_familiarity_uc_Last Click,timer_familiarity_uc_Page Submit,timer_familiarity_uc_Click Count,humanLike_human1_1,timer_humanLike_h1_First Click,timer_humanLike_h1_Last Click,timer_humanLike_h1_Page Submit,timer_humanLike_h1_Click Count,feeling_human1_1,timer_feeling_h1_First Click,timer_feeling_h1_Last Click,timer_feeling_h1_Page Submit,timer_feeling_h1_Click Count,trust_human1_1,timer_trust_h1_First Click,timer_trust_h1_Last Click,timer_trust_h1_Page Submit,timer_trust_h1_Click Count,pleasant_human1_1,timer_pleasant_h1_First Click,timer_pleasant_h1_Last Click,timer_pleasant_h1_Page Submit,timer_pleasant_h1_Click Count,familiarity_human1,timer_familiarity_h1_First Click,timer_familiarity_h1_Last Click,timer_familiarity_h1_Page Submit,timer_familiarity_h1_Click Count,humanLike_human2_1,timer_humanLike_h2_First Click,timer_humanLike_h2_Last Click,timer_humanLike_h2_Page Submit,timer_humanLike_h2_Click Count,feeling_human2_1,timer_feeling_h2_First Click,timer_feeling_h2_Last Click,timer_feeling_h2_Page Submit,timer_feeling_h2_Click Count,trust_human2_1,timer_trust_h2_First Click,timer_trust_h2_Last Click,timer_trust_h2_Page Submit,timer_trust_h2_Click Count,pleasant_human2_1,timer_pleasant_h2_First Click,timer_pleasant_h2_Last Click,timer_pleasant_h2_Page Submit,timer_pleasant_h2_Click Count,attention_h2_1,timer_attention_h2_First Click,timer_attention_h2_Last Click,timer_attention_h2_Page Submit,timer_attention_h2_Click Count,familiarity_human2,timer_familiarity_h2_First Click,timer_familiarity_h2_Last Click,timer_familiarity_h2_Page Submit,timer_familiarity_h2_Click Count,age,gender,ethnicity,state,zip,education,income,experience,feedback,timer_demographics_First Click,timer_demographics_Last Click,timer_demographics_Page Submit,timer_demographics_Click Count,fCounter,showup_fee,bonus,Completion_Code,randNum_bot,randNum_uc,randNum_human,eosText,validation_bot,validation_uc,validation_human,completedSurvey,payment,workerID,hitID,assignmentID,character,head,passedCheck,excluded
10-11-21 20:03,10-11-21 20:07,IP Address,173.184.189.66,100,227,TRUE,10-11-21 20:07,R_88pkcllevfapbvb,36.64819336,-90.80940247,anonymous,EN,AZHVMA71023O6,-100,1.859,1.859,3.097,1,-21,1.765,1.765,2.456,1,0,3.267,3.267,3.976,1,-14,1.911,1.911,2.556,1,-54,4.9,4.9,5.968,1,No,4.054,4.054,5.158,1,-100,2.119,2.119,5.291,1,-17,3.988,3.988,4.714,1,-13,1.827,1.827,2.436,1,-8,2.028,2.028,2.721,1,No,1.966,1.966,2.829,1,-100,2.202,2.202,3.615,1,-43,1.981,1.981,2.793,1,-33,1.603,1.603,2.436,1,-21,1.948,1.948,2.589,1,No,3.033,3.033,3.885,1,-80,4.253,4.253,5.323,1,-24,4.926,4.926,5.501,1,-12,2.745,2.745,3.465,1,-7,4.276,4.276,5.062,1,26,4.662,4.662,5.57,1,No,3.704,3.704,4.744,1,63,4.484,4.484,5.257,1,62,6.203,8.156,8.706,2,42,2.656,2.656,3.372,1,44,3.17,3.17,3.919,1,No,2.491,2.491,4.02,1,95,2.697,2.697,3.466,1,68,2.923,2.923,3.509,1,46,2.048,2.048,2.717,1,57,2.057,2.057,2.799,1,-2,2.527,2.527,3.853,1,No,2.49,2.49,3.217,1,31,Male,White,Missouri,63935,4-year degree (Bachelor's),"$30,000-$39,999",positive,No,5.305,7.241,14.249,2,6,0.5,1,571728,-54,26,-2,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AZHVMA71023O6,3I6NF2WGIG4OP75CZYVD4GYPAFV5GY,3VZLGYJEYMI05RHKLY7Z5Q12Q1XZXA,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:04,10-11-21 20:07,IP Address,97.104.251.49,100,231,TRUE,10-11-21 20:07,R_086O3rk7ljAduQF,28.49859619,-81.53530121,anonymous,EN,A1IUY8XKI9HJLS,-100,1.006,2.744,4.484,2,-100,1.075,2.754,4.34,2,-100,0.998,2.56,3.86,2,-100,1.071,2.954,4.156,2,90,1.275,6.658,7.623,2,No,1.149,2.473,3.395,2,-100,1.085,2.671,3.606,2,-100,1.044,2.785,4.128,2,-100,0.813,2.313,3.159,2,-100,1.118,2.734,4.006,2,No,1.164,2.312,3.174,2,-100,0.934,2.459,3.507,2,-100,1.024,2.452,3.579,2,-100,1.08,2.578,3.529,2,-100,1.047,3.199,4.204,3,No,1.007,1.968,2.936,2,-100,1.318,3.132,4.261,2,-100,1.116,2.641,3.539,2,-100,0.862,2.225,3.267,2,-100,0.797,2.437,3.426,2,60,0.864,4.563,5.733,2,No,1.273,4.424,5.668,2,-100,1.368,3.976,5.219,2,-100,1.176,3.746,4.806,2,-100,1.176,2.731,3.713,2,-100,0.963,3.457,4.677,2,No,1.163,5.445,7.991,2,100,1.22,5.677,6.835,2,100,1.072,2.859,4.028,2,100,1.06,3.335,4.445,2,100,0.901,3.437,4.528,3,-63,0.841,3.6,4.754,2,No,1.097,4.489,5.39,3,32,Female,White,Florida,34787,"High school or equivalent (e.g., GED)","$10,000-$19,999",Extremely positive,"no, but thank you for the survey!",2.694,5.025,13.104,3,6,0.5,1,410751,90,60,-63,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1IUY8XKI9HJLS,3RWB1RTQDJVDP2HD0FS3A9M8DWJP8O,3V5Q80FXIYZYJI7UC2RXBZ2RYXY236,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:03,10-11-21 20:08,IP Address,72.218.37.198,100,295,TRUE,10-11-21 20:08,R_2w0HfP8R4lcFRAW,37.55299377,-77.07420349,anonymous,EN,A2CEYQH4UDNIEV,-100,2.634,2.634,3.807,1,90,3.418,3.418,4.69,1,100,2.214,2.214,2.936,1,90,3.693,3.693,4.484,1,63,4.794,4.794,6.404,1,No,1.588,1.588,2.411,1,30,11.639,17.326,19.246,2,90,6.155,6.155,7.325,1,100,2.741,2.741,3.648,1,90,4.473,4.473,5.228,1,No,3.179,3.179,4.789,1,60,7.546,7.546,8.934,1,95,2.5,5.421,6.278,2,100,1.886,1.886,2.741,1,95,2.337,5.54,6.461,2,No,1.39,1.39,2.183,1,-20,10.321,10.321,16.193,1,50,8.734,14.326,15.02,3,90,2.912,5.512,8.184,2,-20,7.473,7.473,8.514,1,68,3.598,3.598,6.47,1,No,1.484,1.484,2.278,1,100,1.89,1.89,2.813,1,100,2.378,2.378,3.219,1,100,1.9,1.9,2.745,1,100,2.148,2.148,2.821,1,No,2.443,2.443,4.071,1,100,3.885,3.885,5.027,1,100,2.398,2.398,3.283,1,100,2.227,2.227,3.213,1,100,2.267,2.267,3.055,1,66,4.692,4.692,6.582,1,No,1.816,1.816,2.876,1,42,Female,White,Virginia,23185,4-year degree (Bachelor's),"$40,000-$49,999",Extremely positive,Not at all.,3.568,7.447,11.221,2,6,0.5,1,604060,63,68,66,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2CEYQH4UDNIEV,3AA88CN98PBRTHBF0RLPD5OBC1GKYW,3DZQRBDBSMNROHOS6H632HFVWRWS3Y,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:04,10-11-21 20:08,IP Address,69.174.135.234,100,279,TRUE,10-11-21 20:08,R_2tm86YvQovEFsL5,39.95640564,-85.96510315,anonymous,EN,AVETYUW22KOTK,-20,9.898,9.898,11.292,1,0,4.394,4.394,6.226,1,-40,4,4,5.446,1,10,5.098,5.098,6.286,1,-95,4.598,4.598,6.149,1,No,3.064,3.064,4.361,1,40,3.774,3.774,5.745,1,20,3.078,3.078,4.513,1,-20,3.059,6.527,8.274,2,20,2.947,2.947,4.096,1,No,2.098,2.098,2.899,1,45,6.229,7.226,8.133,2,25,6.422,6.422,7.399,1,-25,1.912,5.049,6.025,3,20,4.209,4.209,5.116,1,No,1.6,1.6,2.454,1,15,2.544,5.567,6.883,2,25,5.215,10.273,11.188,3,-30,4.258,4.258,5.349,1,20,3.089,6.445,7.371,5,56,4.601,4.601,5.802,1,No,1.909,1.909,2.835,1,90,7.957,7.957,9.336,1,35,4.294,10.005,11.019,4,10,2.692,2.692,3.583,1,50,4.741,4.741,6.063,1,No,1.629,1.629,2.601,1,95,3.016,3.016,4.187,1,80,6.863,6.863,8.218,1,10,3.514,3.514,4.389,1,40,3.586,3.586,5.182,1,33,3.055,4.979,6.191,2,No,2.229,2.229,3.369,1,40,Female,White,Indiana,46037,4-year degree (Bachelor's),"$80,000-$89,999",Extremely positive,No,3.793,5.34,9.351,2,6,0.5,1,950473,-95,56,33,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AVETYUW22KOTK,3MNJFORX8BCIB79HOEPVMVYD90V5FZ,34QN5IT0T0ZDO5AM9WIFJSHNHL608C,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:05,10-11-21 20:09,IP Address,73.162.197.18,100,248,TRUE,10-11-21 20:09,R_1rGRmoM8zZ55R0Y,37.75059509,-122.4121017,anonymous,EN,A3EVXSWHYA1PTT,-100,2.391,3.386,4.315,2,0,5.801,5.801,6.617,1,0,2.864,2.864,3.804,1,0,2.094,2.094,3.044,1,-42,5.795,5.795,6.969,1,No,2.022,2.022,3.899,1,-32,8.539,8.539,9.274,1,-62,5.198,5.198,5.953,1,-100,2.444,3.532,4.611,2,-54,2.625,7.607,8.422,2,No,1.999,1.999,2.864,1,-41,3.181,3.921,6.315,2,0,2.962,2.962,3.936,1,16,3.524,4.9,6.182,2,0,1.896,1.896,2.809,1,No,1.586,1.586,2.652,1,-39,2.788,2.788,5.567,1,-100,2.602,2.602,3.81,1,-69,3.321,3.321,4.412,1,-59,2.001,2.001,3.043,1,59,5.801,5.801,6.662,1,No,1.711,1.711,2.628,1,27,4.576,6.149,7.617,2,0,2.801,2.801,3.761,1,0,1.888,1.888,2.949,1,0,1.806,1.806,3.052,1,No,1.68,1.68,3.136,1,16,8.172,8.172,9.53,1,0,4.07,4.07,4.919,1,25,4.349,4.349,5.163,1,31,2.952,2.952,3.778,1,50,5.384,5.384,6.349,1,No,3.935,3.935,5.084,1,33,Female,"White,Asian or Asian American",California,94114,Graduate or professional degree,"$150,000 or more",positive,no,3.501,7.351,9.333,2,6,0.5,1,312797,-42,59,50,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3EVXSWHYA1PTT,3AA88CN98PBRTHBF0RLPD5OBC1GKYW,3Z7EFSHGNAMNXY6ATKNRUS0HHJCCXP,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:03,10-11-21 20:09,IP Address,47.188.197.86,100,387,TRUE,10-11-21 20:09,R_2xSm4f80xlv5mNK,33.01759338,-96.99259949,anonymous,EN,A1Q6BCD26I084Z,-100,2.622,2.622,3.4,1,0,3.236,6.009,7.146,2,0,3.654,3.654,5.004,1,0,4.35,4.35,5.747,1,99,5.674,5.674,7.275,1,No,2.496,2.496,4.187,1,-85,2.978,5.452,6.699,2,0,7.037,7.037,7.977,1,0,4.444,4.444,6.893,1,10,8.732,8.732,13.727,1,No,4.793,4.793,5.802,1,-100,3.989,5.987,7.121,2,0,2.058,2.058,5.212,1,20,4.674,4.674,5.615,1,20,3.184,3.184,3.975,1,No,2.323,2.323,4.275,1,-45,8.948,15.962,16.854,3,-100,3.03,3.03,4.244,1,-100,4.103,4.103,5.409,1,-80,5.965,6.869,8.172,2,39,5.585,5.585,6.585,1,No,1.381,1.381,2.433,1,60,11.374,11.374,12.789,1,60,9.411,9.411,10.205,1,60,6.824,6.824,7.769,1,70,6.211,8.712,9.591,2,Yes,2.722,2.722,4.608,1,20,9.346,9.346,10.795,1,20,5.681,5.681,6.638,1,35,5.253,5.253,6.653,1,35,5.676,5.676,7.178,1,50,4.637,4.637,5.686,1,No,3.369,3.369,6.028,1,34,Male,White,Texas,75061,"High school or equivalent (e.g., GED)","$20,000-$29,999",Extremely positive,I was surprised by how off putting that one face was. I choked on my coffee a little.,2.602,54.349,56.287,3,6,0.5,1,148128,99,39,50,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1Q6BCD26I084Z,3TC2K6WK9GAHXVG7YHHREWEF2MR82K,37Q970SNZFGVEEADJDSKEO0YY7IS16,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:03,10-11-21 20:10,IP Address,96.32.194.224,100,415,TRUE,10-11-21 20:10,R_2CJMGyONUT3lnLM,34.03889465,-84.38259888,anonymous,EN, CA4YKOFM4EWMLK,-100,2.928,2.928,5.466,1,-100,5.864,5.864,8.012,1,-100,3.708,5.668,7.48,3,-100,4.205,4.205,6.272,1,-68,6.196,6.196,8.676,1,No,2.937,2.937,4.334,1,-100,2.365,4.209,5.559,2,-100,3.974,3.974,5.482,1,-100,3.094,5.063,6.269,2,-100,3.57,3.57,5.215,1,No,9.699,9.699,11.402,1,-100,6.901,9.818,16.401,3,100,5.338,7.662,9.862,2,100,5.637,5.637,6.713,1,100,5.549,5.549,6.869,1,No,6.186,6.186,9.106,1,-100,3.725,3.725,5.747,1,-100,4.318,4.318,6.649,1,-100,3.188,3.188,6.133,1,-100,4.169,5.77,7.805,3,38,6.737,6.737,10.154,1,No,2.382,2.382,4.177,1,51,9.517,10.373,18.636,2,100,4.574,4.574,7.127,1,100,3.973,3.973,6.331,1,100,9.299,9.299,10.738,1,No,3.27,4.547,6.984,2,75,8.251,8.251,9.965,1,100,4.376,4.376,6.036,1,100,3.828,3.828,5.686,1,100,4.256,4.256,6.054,1,-19,4.755,6.471,9.206,2,No,3.587,3.587,5.72,1,66,Female,White,Georgia,30075,4-year degree (Bachelor's),"$20,000-$29,999",positive,no,4.544,6.777,10.79,2,6,0.5,1,629703,-68,38,-19,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A4YKOFM4EWMLK,3J6BHNX0U90XHI71TPCEWPQ48HCNK9,3AMW0RGHOEA1FT1AWJMOGQ8QEOGNPT,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:07,10-11-21 20:10,IP Address,68.82.167.71,100,183,TRUE,10-11-21 20:10,R_2rx32PG5aKVIuqZ,39.96640015,-75.16850281,anonymous,EN,A3NJHDZKBYBPIC,-100,1.459,1.459,2.363,1,-31,3.349,3.531,4.44,2,-49,0.715,1.393,2.025,3,-82,1.102,2.068,2.8,5,-65,0.933,5.384,6.523,2,No,1.378,1.378,2.004,1,-84,0.798,1.933,2.983,5,-44,0.906,3.682,4.448,9,-43,1.129,2.725,2.998,5,-75,1.008,2.6,3.175,5,No,1.171,1.171,1.872,1,-81,2.494,4.685,5.486,7,0,2.518,4.257,5.022,2,-47,4.188,4.188,4.899,1,-73,1.417,1.417,2.124,1,No,3.145,3.145,3.777,1,4,1.385,2.736,3.39,2,-86,1.237,3.184,4.059,2,-79,0.92,2.584,3.233,5,-100,1.617,1.617,2.409,1,81,4.777,4.777,5.494,1,No,1.179,1.179,2.321,1,62,0.952,2.262,2.949,3,13,3.211,5.399,6.103,7,0,1.991,4.273,4.817,2,11,1.996,1.996,2.664,1,No,1.514,1.514,2.121,1,82,1.501,1.501,2.162,1,60,1.189,1.189,1.762,1,43,1.151,1.627,2.331,3,49,1.041,1.041,1.631,1,37,4.537,4.537,5.185,1,No,1.008,1.008,1.68,1,38,Male,Asian or Asian American,Pennsylvania,19106,4-year degree (Bachelor's),"$90,000-$99,999",Neutral,none,2.741,5.804,10.196,3,6,0.5,1,252588,-65,81,37,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3NJHDZKBYBPIC,3TC2K6WK9GAHXVG7YHHREWEF2MR82K,3YMU66OBIOG3SKM0Q21OHXX2RLKHGA,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:02,10-11-21 20:10,IP Address,73.237.172.67,100,481,TRUE,10-11-21 20:10,R_QmPZrA4zXDShgch,33.60119629,-85.05069733,anonymous,EN,A2QOB4FDI8ZHOB,-100,3.673,3.673,5.65,1,-80,5.016,5.016,7.906,1,20,6.622,17.042,19.269,2,10,7.739,7.739,10.477,1,-30,5.615,5.615,10.234,1,No,2.796,2.796,4.558,1,-30,6.657,23.22,25.303,4,-20,8.992,15.466,16.955,2,10,9.854,16.986,18.593,3,40,7.157,7.157,10.849,1,No,6.309,6.309,7.726,1,-40,7.151,7.151,12.497,1,20,8.973,8.973,10.889,1,25,10.159,10.159,11.81,1,55,4.207,6.709,13.649,2,No,2.482,2.482,6.829,1,60,7.727,7.727,9.317,1,-80,2.656,10.2,12.28,3,-40,6.084,6.084,8.059,1,-36,9.21,9.21,10.478,1,77,8.217,8.217,11.739,1,No,2.535,2.535,3.76,1,100,3.868,3.868,6.045,1,70,7.901,7.901,9.342,1,20,8.584,8.584,11.219,1,73,7.496,7.496,11.074,1,No,2.204,2.204,3.443,1,100,3.448,3.448,4.888,1,80,10.253,10.253,11.952,1,-10,10.848,10.848,13.265,1,100,5.601,5.601,7.829,1,-100,4.086,4.086,6.1,1,No,3.454,3.454,5.805,1,56,Male,White,Georgia,30116,2-year degree (Associate's),"Less than $10,000",positive,No,4.452,15.628,21.759,2,6,0.5,1,401554,-30,77,-100,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2QOB4FDI8ZHOB,3SV8KD29L40RY7LKWDN8RCXDIVKKZN,3RXPCZQMQQJSO91MODY3PAHVAWP1GW,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:06,10-11-21 20:11,IP Address,172.91.235.230,100,294,TRUE,10-11-21 20:11,R_2WNeh0jNYECUHTW,34.41299438,-118.4268951,anonymous,EN,A2RMQJTHVSI59R,-100,3.568,3.568,4.806,1,-49,3.817,3.817,4.782,1,-69,2.992,4.852,6.004,2,-37,2.801,2.801,3.899,1,55,5.98,5.98,7.201,1,No,1.901,1.901,2.92,1,-40,8.102,8.102,9.787,1,-21,6.909,6.909,8.522,1,-61,4.699,4.699,5.862,1,-22,4.375,4.375,5.413,1,No,5.056,5.056,6.018,1,-67,3.774,3.774,4.799,1,-59,2.575,2.575,4.967,1,-44,2.41,2.41,4.205,1,-35,2.339,2.339,3.56,1,No,2.667,2.667,3.727,1,-25,3.692,3.692,4.799,1,-93,2.211,4.551,5.914,2,-89,2.149,2.149,3.724,1,-92,2.818,2.818,3.864,1,26,6.762,6.762,8.499,1,No,2.239,2.239,3.261,1,38,3.164,3.164,4.106,1,40,3.91,3.91,4.945,1,29,2.3,2.3,3.337,1,32,2.325,2.325,3.14,1,No,2.252,2.252,3.252,1,63,4.151,4.151,5.22,1,59,4.582,4.582,5.372,1,67,2.678,2.678,3.956,1,60,4.444,4.444,5.225,1,-45,9.709,9.709,11.274,1,No,2.906,2.906,4.007,1,66,Female,White,California,91387,Graduate or professional degree,"$150,000 or more",positive,No,5.388,11.274,14.416,2,6,0.5,1,802171,55,26,-45,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2RMQJTHVSI59R,3SSN80MU8CW2TCL5VVZNURH2AVMKXQ,3BWI6RSP7HH8FHKX7YPOQHNW02A7EI,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:03,10-11-21 20:11,IP Address,96.3.171.51,100,464,TRUE,10-11-21 20:11,R_sUuX7mNvjQus8zn,45.21409607,-96.62599945,anonymous,EN,A3HMCW2RP2XN32,-100,2.702,2.702,4.453,1,45,2.791,2.791,3.536,1,22,5.944,7.802,8.885,3,15,2.388,2.388,3.256,1,70,6.502,6.502,8.886,1,No,3.342,3.342,4.437,1,-80,2.451,6.472,7.337,2,-84,14.401,14.401,15.422,1,-91,3.154,3.154,4.01,1,-65,2.114,2.114,2.976,1,No,1.832,1.832,2.643,1,-50,4.139,9.357,10.688,2,-16,4.491,4.491,5.264,1,-50,2.395,5.669,6.387,2,-71,33.266,33.266,34.372,1,No,1.811,1.811,3.084,1,-60,5.82,5.82,10.027,1,-100,3.658,4.669,5.858,3,-100,4.449,6.518,7.602,2,-79,27.372,27.372,28.975,1,33,7.529,7.529,8.618,1,No,4.842,4.842,6.495,1,80,4.47,8.556,9.764,2,100,3.173,3.173,3.833,1,92,9.375,9.375,9.856,1,100,23.351,24.337,25.053,2,No,2.005,2.005,3.201,1,100,2.726,3.661,4.685,2,100,4.434,4.434,12.837,1,100,2.604,2.604,3.46,1,100,3.364,3.364,4.248,1,27,4.358,4.358,5.826,1,No,2.221,2.221,3.039,1,26,Female,"White,American Indian or Alaska Native",Minnesota,56278,Some college,"$50,000-$59,999",Extremely positive,"The robots made up to look more human are way creepier than just the regular robot. When they ""pretend"" to be human it makes them seem more deceitful and untrustworthy.",4.772,23.566,79.039,4,6,0.5,1,738151,70,33,27,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3HMCW2RP2XN32,3MZ3TAMYTLVRQL95MT8JSTG1HACIRH,31IBVUNM9T72WLLPK7CAEDOZYLVVFF,Saya,<center> <b> End of Survey </b></center>,TRUE,No
10-11-21 20:08,10-11-21 20:12,IP Address,68.80.22.125,100,213,TRUE,10-11-21 20:12,R_2digHZVHYnCu7RJ,39.9776001,-75.30989838,anonymous,EN,A1G8B6NLZNZI46,-100,1.571,1.571,3.284,1,-100,1.752,1.752,3.183,1,-100,1.362,1.362,3.176,1,-100,1.875,1.875,3.385,1,-33,4.682,4.682,6.451,1,No,1.373,1.373,2.132,1,-100,1.439,3.229,4.582,3,-100,1.783,1.783,3.406,1,-100,1.536,1.536,2.923,1,-100,1.724,1.724,3.628,1,No,2.655,2.655,3.548,1,-100,1.545,1.545,2.933,1,-100,1.667,1.667,2.964,1,-100,1.6,1.6,3.123,1,-100,2.111,2.111,3.678,1,No,1.411,1.411,2.079,1,-100,1.698,1.698,3.287,1,-100,1.69,1.69,2.975,1,-100,1.39,1.39,2.765,1,-100,2.392,2.392,3.812,1,57,4.499,4.499,6.268,1,No,1.396,1.396,2.255,1,-87,3.378,5.562,8.546,2,-90,4.795,4.795,6.307,1,-100,2.303,2.303,3.971,1,-89,2.996,2.996,4.438,1,No,2.575,2.575,3.772,1,32,1.92,1.92,3.678,1,21,1.776,1.776,3.309,1,17,2.519,2.519,4.253,1,42,1.657,1.657,3.123,1,-93,5.268,5.268,7.069,1,No,1.814,1.814,2.684,1,33,Female,White,Pennsylvania,19083,4-year degree (Bachelor's),"$90,000-$99,999",positive,no,2.492,4.599,6.672,2,6,0.5,1,457625,-33,57,-93,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1G8B6NLZNZI46,3SSN80MU8CW2TCL5VVZNURH2AVMKXQ,3R2UR8A0IBOO6N3DJPWIPSUY6XVXO7,Saya,<center> <b> End of Survey </b></center>,TRUE,No
